State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,6441,97,148,153,0,0,0,0,Certification not required,0,0.056264,0.008588,0.079,07/20/2005 10:00:00 AM,0.077,06/27/2005 10:00:00 AM,0.076,07/07/2005 11:00:00 AM,0.075,07/18/2005 11:00:00 AM,,,,,0.077,0.076,0.073,0.068,0.061,0.056,0.048,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2005,Parts per million,No Events,6441,97,148,153,0,0,3,3,Certification not required,0,0.056264,0.008588,0.079,07/20/2005 10:00:00 AM,0.077,06/27/2005 10:00:00 AM,0.076,07/07/2005 11:00:00 AM,0.075,07/18/2005 11:00:00 AM,,,,,0.077,0.076,0.073,0.068,0.061,0.056,0.048,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61101,1,NAD27,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2005,Knots,No Events,8445,96,351,365,0,315,,,Certification not required,29,5.103316,3.677126,26.9,04/13/2005 03:00:00 PM,26.9,04/13/2005 04:00:00 PM,26.1,05/16/2005 05:00:00 PM,25.2,04/13/2005 12:00:00 PM,,,,,16.5,14.8,12.2,10.4,6.9,4.3,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61104,1,NAD27,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2005,Degrees Compass,No Events,8349,95,347,365,0,411,,,Certification not required,41,230.956648,107.793752,359,01/05/2005 02:00:00 PM,359,01/11/2005 05:00:00 AM,359,01/13/2005 02:00:00 AM,359,01/20/2005 08:00:00 AM,,,,,358,356,352,346,329,254,47,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62101,1,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1,2005,Degrees Fahrenheit,No Events,8427,96,350,365,0,333,,,Certification not required,0,48.52937,19.149001,99,07/13/2005 03:00:00 PM,97,07/13/2005 02:00:00 PM,97,07/13/2005 04:00:00 PM,97,07/15/2005 02:00:00 PM,,,,,90,88,82,75,63,46,27,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62201,1,NAD27,Relative Humidity ,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM,2005,Percent relative humidity,No Events,8445,96,351,365,0,315,,,Certification not required,0,59.008763,24.347533,100,01/09/2005 03:00:00 AM,100,01/09/2005 04:00:00 AM,100,01/09/2005 05:00:00 AM,100,01/09/2005 06:00:00 AM,,,,,99,98,95,91,80,60,24,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,63301,1,NAD27,Solar radiation,1 HOUR,,Observed Values,INSTRUMENTAL - PYRANOMETER,2005,Langleys/minute,No Events,8541,98,355,365,0,219,,,Certification not required,4242,0.277268,0.397961,1.52,07/10/2005 12:00:00 PM,1.49,06/18/2005 01:00:00 PM,1.47,05/30/2005 11:00:00 AM,1.47,06/18/2005 12:00:00 PM,,,,,1.37,1.32,1.18,0.97,0.47,0.01,0.005,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,64101,1,NAD27,Barometric pressure,1 HOUR,,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2005,Millibars,No Events,8541,98,355,365,0,219,,,Certification not required,0,862.411521,5.721285,877.2,01/18/2005 10:00:00 PM,877.2,01/18/2005 11:00:00 PM,877.2,01/19/2005 12:00:00 AM,877.2,01/19/2005 01:00:00 AM,,,,,875.9,874.6,873.2,870.6,865.2,862.6,855.9,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,65102,1,NAD27,Rain/melt precipitation,1 HOUR,,Observed Values,Heated Tipping Bucket - Instrument,2005,Inches (rainfall),No Events,8438,96,351,365,0,322,,,Certification not required,8286,0.005994,0.009586,0.35,08/16/2005 11:00:00 AM,0.28,04/19/2005 03:00:00 PM,0.28,04/28/2005 07:00:00 AM,0.2,05/06/2005 02:00:00 AM,,,,,0.04,0.005,0.005,0.005,0.005,0.005,0.005,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68101,1,NAD27,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Percent,No Events,113,93,113,122,0,0,,,Certification not required,27,0.134071,0.070478,0.3,03/26/2005 12:00:00 AM,0.3,04/04/2005 12:00:00 AM,0.3,05/22/2005 12:00:00 AM,0.3,06/30/2005 12:00:00 AM,,,,,0.3,0.3,0.2,0.2,0.2,0.1,0.05,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68101,2,NAD27,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Percent,No Events,56,92,56,61,0,0,,,Certification not required,20,0.142857,0.0979,0.4,07/09/2005 12:00:00 AM,0.3,01/04/2005 12:00:00 AM,0.3,02/15/2005 12:00:00 AM,0.3,03/23/2005 12:00:00 AM,,,,,0.4,0.3,0.3,0.3,0.2,0.1,0.05,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68102,1,NAD27,Sample Volume,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Cubic meter,No Events,113,93,113,122,0,0,,,Certification not required,0,24,0,24,01/01/2005 12:00:00 AM,24,01/04/2005 12:00:00 AM,24,01/07/2005 12:00:00 AM,24,01/10/2005 12:00:00 AM,,,,,24,24,24,24,24,24,24,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68102,2,NAD27,Sample Volume,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Cubic meter,No Events,56,92,56,61,0,0,,,Certification not required,0,23.853571,1.095771,24,01/04/2005 12:00:00 AM,24,01/10/2005 12:00:00 AM,24,01/16/2005 12:00:00 AM,24,01/28/2005 12:00:00 AM,,,,,24,24,24,24,24,24,24,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68103,1,NAD27,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,113,93,113,122,0,0,,,Certification not required,0,1.213274,7.991374,20.1,08/02/2005 12:00:00 AM,16.7,09/04/2005 12:00:00 AM,16.2,07/30/2005 12:00:00 AM,15.7,08/17/2005 12:00:00 AM,,,,,16.7,16.2,13.8,11.8,6.5,1.1,-9.2,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68103,2,NAD27,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,56,92,56,61,0,0,,,Certification not required,0,1.673214,7.478223,20.4,08/02/2005 12:00:00 AM,15.5,06/15/2005 12:00:00 AM,14.1,08/08/2005 12:00:00 AM,13.6,07/15/2005 12:00:00 AM,,,,,20.4,15.5,14.1,11.6,7.7,2.3,-8.3,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68104,1,NAD27,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,113,93,113,122,0,0,,,Certification not required,0,16.353097,11.147806,37.7,07/21/2005 12:00:00 AM,36.7,07/15/2005 12:00:00 AM,36.3,07/12/2005 12:00:00 AM,35.2,08/29/2005 12:00:00 AM,,,,,36.7,36.3,33.8,32.3,26,15.3,1.6,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68104,2,NAD27,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,56,92,56,61,0,0,,,Certification not required,0,17.633929,11.179043,38,07/15/2005 12:00:00 AM,38,07/21/2005 12:00:00 AM,34.6,07/09/2005 12:00:00 AM,33.6,08/08/2005 12:00:00 AM,,,,,38,38,34.6,32.6,27.8,18.5,3,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68105,1,NAD27,Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,113,93,113,122,0,0,,,Certification not required,0,8.736283,9.783752,27,07/21/2005 12:00:00 AM,26.2,07/15/2005 12:00:00 AM,24.9,08/05/2005 12:00:00 AM,24.7,07/12/2005 12:00:00 AM,,,,,26.2,24.9,24.6,23,16.5,8.8,-3.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68105,2,NAD27,Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Electronic,2005,Degrees Centigrade,No Events,56,92,56,61,0,0,,,Certification not required,0,9.689286,9.536317,27.2,07/21/2005 12:00:00 AM,26.5,07/15/2005 12:00:00 AM,24.9,08/02/2005 12:00:00 AM,24.7,08/08/2005 12:00:00 AM,,,,,27.2,26.5,24.9,23,17.9,9.7,-1.8,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68106,1,NAD27,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2005,Millimeters (mercury),No Events,113,93,113,122,0,0,,,Certification not required,0,644.088496,4.87625,655,11/15/2005 12:00:00 AM,655,12/10/2005 12:00:00 AM,654,01/19/2005 12:00:00 AM,654,10/31/2005 12:00:00 AM,,,,,655,654,653,650,647,644,638,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68106,2,NAD27,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2005,Millimeters (mercury),No Events,56,92,56,61,0,0,,,Certification not required,0,644.910714,4.859019,655,01/16/2005 12:00:00 AM,655,02/03/2005 12:00:00 AM,654,10/31/2005 12:00:00 AM,653,02/09/2005 12:00:00 AM,,,,,655,655,654,651,647,645,640,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68107,1,NAD27,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2005,Millimeters (mercury),No Events,113,93,113,122,0,0,,,Certification not required,0,648.743363,4.172141,658,01/19/2005 12:00:00 AM,658,11/15/2005 12:00:00 AM,658,11/18/2005 12:00:00 AM,657,01/16/2005 12:00:00 AM,,,,,658,658,657,655,651,649,644,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68107,2,NAD27,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2005,Millimeters (mercury),No Events,56,92,56,61,0,0,,,Certification not required,0,649.107143,4.434077,659,01/16/2005 12:00:00 AM,659,02/03/2005 12:00:00 AM,658,11/18/2005 12:00:00 AM,657,10/31/2005 12:00:00 AM,,,,,659,659,658,655,652,649,643,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68108,1,NAD27,Sample Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2005,Millimeters (mercury),No Events,113,93,113,122,0,0,,,Certification not required,0,646.486726,4.478351,657,11/15/2005 12:00:00 AM,656,01/19/2005 12:00:00 AM,656,10/31/2005 12:00:00 AM,656,11/18/2005 12:00:00 AM,,,,,656,656,655,652,649,647,641,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68108,2,NAD27,Sample Baro Pressure,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Barometric Sensor,2005,Millimeters (mercury),No Events,56,92,56,61,0,0,,,Certification not required,0,647.125,4.604593,657,01/16/2005 12:00:00 AM,657,02/03/2005 12:00:00 AM,656,10/31/2005 12:00:00 AM,656,11/18/2005 12:00:00 AM,,,,,657,657,656,654,650,647,642,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68109,1,NAD27,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Minutes,No Events,113,93,113,122,0,0,,,Certification not required,0,1439.982301,0.132443,1440,01/01/2005 12:00:00 AM,1440,01/04/2005 12:00:00 AM,1440,01/07/2005 12:00:00 AM,1440,01/10/2005 12:00:00 AM,,,,,1440,1440,1440,1440,1440,1440,1440,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,68109,2,NAD27,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2000 PM2.5 Sampler - Calculation,2005,Minutes,No Events,56,92,56,61,0,0,,,Certification not required,0,1431.178571,65.877602,1440,01/04/2005 12:00:00 AM,1440,01/10/2005 12:00:00 AM,1440,01/16/2005 12:00:00 AM,1440,01/28/2005 12:00:00 AM,,,,,1440,1440,1440,1440,1440,1440,1440,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",03/06/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,88101,1,NAD27,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,111,91,111,122,0,2,0,0,Certification not required,0,5.25045,3.949381,20.2,01/19/2005 12:00:00 AM,18.7,11/24/2005 12:00:00 AM,17,12/18/2005 12:00:00 AM,16.2,02/03/2005 12:00:00 AM,,,,,18.7,17,14,11.1,6.5,3.8,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",06/10/2014 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,88101,1,NAD27,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,111,91,111,122,0,2,0,0,Certification not required,0,5.25045,3.949381,20.2,01/19/2005 12:00:00 AM,18.7,11/24/2005 12:00:00 AM,17,12/18/2005 12:00:00 AM,16.2,02/03/2005 12:00:00 AM,,,,,18.7,17,14,11.1,6.5,3.8,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",06/10/2014 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,88101,1,NAD27,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,111,91,111,122,0,2,,,Certification not required,0,5.25045,3.949381,20.2,01/19/2005 12:00:00 AM,18.7,11/24/2005 12:00:00 AM,17,12/18/2005 12:00:00 AM,16.2,02/03/2005 12:00:00 AM,,,,,18.7,17,14,11.1,6.5,3.8,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",06/10/2014 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,88101,1,NAD27,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,111,91,111,122,0,2,,,Certification not required,0,5.25045,3.949381,20.2,01/19/2005 12:00:00 AM,18.7,11/24/2005 12:00:00 AM,17,12/18/2005 12:00:00 AM,16.2,02/03/2005 12:00:00 AM,,,,,18.7,17,14,11.1,6.5,3.8,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",06/10/2014 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
