State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,7001,44201,1,NAD27,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2009,Parts per million,No Events,2926,79,121,153,0,26,0,0,Certification not required,0,0.056471,0.006685,0.077,08/22/2009 03:00:00 PM,0.073,08/21/2009 01:00:00 PM,0.071,08/11/2009 02:00:00 PM,0.069,07/23/2009 12:00:00 PM,,,,,0.073,0.071,0.066,0.064,0.062,0.057,0.048,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2009,Parts per million,No Events,2922,79,121,153,0,0,0,0,Certification not required,0,0.052347,0.00603,0.068,08/22/2009 11:00:00 AM,0.066,08/11/2009 10:00:00 AM,0.063,05/10/2009 10:00:00 AM,0.062,06/24/2009 10:00:00 AM,,,,,0.066,0.063,0.061,0.06,0.057,0.053,0.044,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2009,Parts per million,No Events,2922,79,121,153,0,0,0,0,Certification not required,0,0.052347,0.00603,0.068,08/22/2009 11:00:00 AM,0.066,08/11/2009 10:00:00 AM,0.063,05/10/2009 10:00:00 AM,0.062,06/24/2009 10:00:00 AM,,,,,0.066,0.063,0.061,0.06,0.057,0.053,0.044,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61101,1,NAD27,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2009,Knots,No Events,8036,92,335,365,0,1,,,Certification not required,53,5.282043,3.681194,24.3,07/19/2009 05:00:00 PM,23.4,01/02/2009 11:00:00 PM,23.4,03/31/2009 11:00:00 PM,22.6,03/29/2009 06:00:00 AM,,,,,16.5,14.8,12.2,10.4,7.8,4.3,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61104,1,NAD27,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2009,Degrees Compass,No Events,8036,92,335,365,0,0,,,Certification not required,51,226.916445,110.038213,359,01/04/2009 11:00:00 PM,359,01/08/2009 10:00:00 PM,359,01/09/2009 01:00:00 PM,359,01/11/2009 10:00:00 PM,,,,,358,357,353,347,329,242,34,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62101,1,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1,2009,Degrees Fahrenheit,No Events,5334,61,213,365,0,2705,,,Certification not required,0,46.614736,22.377995,97,07/17/2009 03:00:00 PM,97,07/18/2009 03:00:00 PM,97,07/23/2009 03:00:00 PM,96,07/17/2009 04:00:00 PM,,,,,91,89,82,75,62,47,22,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62201,1,NAD27,Relative Humidity ,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM,2009,Percent relative humidity,No Events,7469,85,300,365,0,570,,,Certification not required,5,56.934195,23.80342,99,02/09/2009 07:00:00 AM,99,02/17/2009 04:00:00 AM,99,02/17/2009 05:00:00 AM,99,02/17/2009 06:00:00 AM,,,,,97,95,92,88,77,59,23,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,63301,1,NAD27,Solar radiation,1 HOUR,,Observed Values,INSTRUMENTAL - PYRANOMETER,2009,Langleys/minute,No Events,8036,92,335,365,0,0,,,Certification not required,3982,0.275292,0.395824,1.52,05/29/2009 12:00:00 PM,1.49,06/16/2009 11:00:00 AM,1.48,06/02/2009 01:00:00 PM,1.48,06/21/2009 12:00:00 PM,,,,,1.39,1.35,1.19,0.94,0.47,0.01,0.005,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,64101,1,NAD27,Barometric pressure,1 HOUR,,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2009,Millibars,No Events,8036,92,335,365,0,0,,,Certification not required,0,862.338863,6.160911,881.2,01/18/2009 09:00:00 AM,881.2,01/18/2009 10:00:00 AM,879.9,01/10/2009 09:00:00 AM,879.9,01/10/2009 10:00:00 AM,,,,,877.2,875.9,873.2,870.6,866.6,862.6,854.6,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,65102,1,NAD27,Rain/melt precipitation,1 HOUR,,Observed Values,Heated Tipping Bucket - Instrument,2009,Inches (rainfall),No Events,8035,92,335,365,0,5,,,Certification not required,708,0.040901,0.591922,34.2,05/21/2009 04:00:00 PM,32.8,05/21/2009 02:00:00 PM,11.8,05/21/2009 03:00:00 PM,6.7,06/01/2009 10:00:00 PM,,,,,0.9,0.4,0.1,0.005,0,0,0,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",04/01/2010 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,5,4,42602,1,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Daily Maximum 1-hour average,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2009,Parts per billion,No Events,7724,88,321,365,0,1036,0,,Certification not required,0,26.479751,10.282588,49,02/05/2009 06:00:00 PM,47,02/02/2009 06:00:00 PM,47,02/04/2009 06:00:00 PM,47,02/19/2009 08:00:00 PM,,,,,47,46,42,40,35,26,13,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",05/16/2013 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42602,1,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2009,Parts per billion,No Events,7724,88,321,365,0,1036,,,Certification not required,0,12.605386,10.577677,49,02/05/2009 06:00:00 PM,47,02/02/2009 06:00:00 PM,47,02/04/2009 06:00:00 PM,47,02/19/2009 08:00:00 PM,,,,,40,37,34,30,20,9,2,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",05/16/2013 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42603,1,NAD83,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2009,Parts per billion,No Events,7724,88,321,365,0,1036,,,Certification not required,0,21.489513,23.676403,188,11/17/2009 09:00:00 PM,183,01/07/2009 07:00:00 PM,183,11/27/2009 08:00:00 PM,181,12/17/2009 11:00:00 PM,,,,,115,94,72,52,28,13,3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",01/16/2011 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2009,Parts per million,No Events,8656,99,152,153,0,104,0,0,Certification not required,1248,0.055204,0.007235,0.07,08/30/2009 04:00:00 PM,0.069,07/23/2009 01:00:00 PM,0.068,06/19/2009 03:00:00 PM,0.068,07/22/2009 01:00:00 PM,,,,,0.069,0.068,0.066,0.065,0.061,0.057,0.052,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",08/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2009,Parts per million,No Events,8694,99,152,153,0,0,0,0,Certification not required,0,0.049954,0.006975,0.063,06/19/2009 11:00:00 AM,0.062,05/10/2009 11:00:00 AM,0.062,08/11/2009 11:00:00 AM,0.061,06/24/2009 11:00:00 AM,,,,,0.062,0.061,0.06,0.059,0.055,0.053,0.047,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",08/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2009,Parts per million,No Events,8694,99,152,153,0,0,0,0,Certification not required,0,0.049954,0.006975,0.063,06/19/2009 11:00:00 AM,0.062,05/10/2009 11:00:00 AM,0.062,08/11/2009 11:00:00 AM,0.061,06/24/2009 11:00:00 AM,,,,,0.062,0.061,0.06,0.059,0.055,0.053,0.047,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",08/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,61101,1,NAD83,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2009,Knots,No Events,8754,100,365,365,0,4,,,Certification not required,1,3.09069,1.691413,13.3,12/07/2009 02:00:00 AM,13.2,12/06/2009 06:00:00 PM,12.9,08/06/2009 06:00:00 PM,12.9,12/07/2009 12:00:00 AM,,,,,9.4,8.2,6.7,5.3,3.6,2.6,1.6,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",03/13/2010 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2009,Degrees Compass,No Events,8754,100,365,365,0,6,,,Certification not required,0,195.363377,101.374983,360,02/13/2009 08:00:00 PM,360,03/15/2009 09:00:00 PM,360,03/22/2009 05:00:00 PM,360,04/01/2009 10:00:00 AM,,,,,358,355,349,337,284,192,45,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",03/13/2010 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,81102,1,NAD83,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,Daily Mean,Multiple Methods Used,2009,Micrograms/cubic meter (25 C),No Events,116,95,116,122,0,6,0,0,Certification not required,1,22.594828,13.713198,85,01/22/2009 12:00:00 AM,62,03/02/2009 12:00:00 AM,60,01/19/2009 12:00:00 AM,57,12/30/2009 12:00:00 AM,,,,,62,60,52,40,29,20,9,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/29/2013 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,85101,1,NAD83,PM10 - LC,24 HOUR,,Observed Values,Multiple Methods Used,2009,Micrograms/cubic meter (LC),No Events,116,95,116,122,0,6,,,Certification not required,1,20.336207,12.72105,79,01/22/2009 12:00:00 AM,58,01/19/2009 12:00:00 AM,56,03/02/2009 12:00:00 AM,54,12/30/2009 12:00:00 AM,,,,,58,56,50,37,26,18,8,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",03/13/2010 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,360,99,360,365,0,5,18,18,Certification not required,0,10.355278,10.419444,68.9,01/22/2009 12:00:00 AM,58.5,01/21/2009 12:00:00 AM,51.2,12/29/2009 12:00:00 AM,49.2,12/30/2009 12:00:00 AM,,,,,49.2,42.7,35.5,25.7,11,6.6,3.3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,360,99,360,365,0,5,18,18,Certification not required,0,10.355278,10.419444,68.9,01/22/2009 12:00:00 AM,58.5,01/21/2009 12:00:00 AM,51.2,12/29/2009 12:00:00 AM,49.2,12/30/2009 12:00:00 AM,,,,,49.2,42.7,35.5,25.7,11,6.6,3.3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,360,99,360,365,0,5,,,Certification not required,0,10.355278,10.419444,68.9,01/22/2009 12:00:00 AM,58.5,01/21/2009 12:00:00 AM,51.2,12/29/2009 12:00:00 AM,49.2,12/30/2009 12:00:00 AM,,,,,49.2,42.7,35.5,25.7,11,6.6,3.3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,360,99,360,365,0,5,,,Certification not required,0,10.355278,10.419444,68.9,01/22/2009 12:00:00 AM,58.5,01/21/2009 12:00:00 AM,51.2,12/29/2009 12:00:00 AM,49.2,12/30/2009 12:00:00 AM,,,,,49.2,42.7,35.5,25.7,11,6.6,3.3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,2,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,60,98,60,61,0,1,3,3,Certification not required,0,10.37,9.32584,42.5,01/19/2009 12:00:00 AM,37.4,12/21/2009 12:00:00 AM,36.3,12/27/2009 12:00:00 AM,30.2,03/02/2009 12:00:00 AM,,,,,42.5,37.4,36.3,26.5,14,6.4,3.5,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,2,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,60,98,60,61,0,1,3,3,Certification not required,0,10.37,9.32584,42.5,01/19/2009 12:00:00 AM,37.4,12/21/2009 12:00:00 AM,36.3,12/27/2009 12:00:00 AM,30.2,03/02/2009 12:00:00 AM,,,,,42.5,37.4,36.3,26.5,14,6.4,3.5,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,2,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,60,98,60,61,0,1,,,Certification not required,0,10.37,9.32584,42.5,01/19/2009 12:00:00 AM,37.4,12/21/2009 12:00:00 AM,36.3,12/27/2009 12:00:00 AM,30.2,03/02/2009 12:00:00 AM,,,,,42.5,37.4,36.3,26.5,14,6.4,3.5,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88101,2,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2009,Micrograms/cubic meter (LC),No Events,60,98,60,61,0,1,,,Certification not required,0,10.37,9.32584,42.5,01/19/2009 12:00:00 AM,37.4,12/21/2009 12:00:00 AM,36.3,12/27/2009 12:00:00 AM,30.2,03/02/2009 12:00:00 AM,,,,,42.5,37.4,36.3,26.5,14,6.4,3.5,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",06/07/2014 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC - FDMS-Gravimetric,2009,Micrograms/cubic meter (LC),No Events,7774,89,324,365,0,984,,,Certification not required,0,15.646707,12.654472,92.2,07/04/2009 09:00:00 PM,89.7,01/22/2009 01:00:00 PM,89.1,01/22/2009 08:00:00 PM,88.3,01/22/2009 06:00:00 PM,,,,,62.7,54.5,43.6,33.3,18.1,11.4,5.7,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",03/13/2010 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
