State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,State Name,County Name,City Name,CBSA Name,Date of Last Change,Location 1
49,3,3,68106,1,NAD83,Sample Min Baro Pressure,24 HOUR,,Observed Values,Multiple Methods Used,2011,Millimeters (mercury),No Events,118,100,60,61,0,2,,,Certification not required,0,647.101695,5.049143,659,11/26/2011 12:00:00 AM,659,12/23/2011 12:00:00 AM,656,01/12/2011 12:00:00 AM,656,01/27/2011 12:00:00 AM,,,,,659,656,656,654,650,647,640,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",01/20/2012 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68107,1,NAD83,Sample Max Baro Pressure,24 HOUR,,Observed Values,Multiple Methods Used,2011,Millimeters (mercury),No Events,118,100,60,61,0,2,,,Certification not required,0,653.059322,4.582188,666,11/26/2011 12:00:00 AM,664,12/23/2011 12:00:00 AM,663,12/17/2011 12:00:00 AM,662,11/02/2011 12:00:00 AM,,,,,664,663,661,660,656,653,647,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",01/20/2012 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68108,1,NAD83,Sample Baro Pressure,24 HOUR,,Observed Values,Multiple Methods Used,2011,Millimeters (mercury),No Events,118,100,60,61,0,2,,,Certification not required,0,650.322034,4.746355,664,11/26/2011 12:00:00 AM,662,12/23/2011 12:00:00 AM,660,12/17/2011 12:00:00 AM,659,02/02/2011 12:00:00 AM,,,,,662,660,658,657,653,650,644,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",01/20/2012 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,68109,1,NAD83,Elapsed Sample Time,24 HOUR,,Observed Values,Multiple Methods Used,2011,Minutes,No Events,118,100,60,61,0,2,,,Certification not required,0,1439.516949,2.111155,1440,01/06/2011 12:00:00 AM,1440,01/09/2011 12:00:00 AM,1440,01/12/2011 12:00:00 AM,1440,01/18/2011 12:00:00 AM,,,,,1440,1440,1440,1440,1440,1440,1439,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",01/20/2012 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,116,96,116,121,0,2,3,3,Certification not required,0,7.750862,9.143403,57.5,01/06/2011 12:00:00 AM,56.6,01/15/2011 12:00:00 AM,35.6,01/09/2011 12:00:00 AM,28.8,12/17/2011 12:00:00 AM,,,,,56.6,35.6,23.7,17.9,8.1,4.9,1.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",06/07/2014 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2013,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,116,96,116,121,0,2,3,3,Certification not required,0,7.750862,9.143403,57.5,01/06/2011 12:00:00 AM,56.6,01/15/2011 12:00:00 AM,35.6,01/09/2011 12:00:00 AM,28.8,12/17/2011 12:00:00 AM,,,,,56.6,35.6,23.7,17.9,8.1,4.9,1.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",06/07/2014 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,116,96,116,121,0,2,,,Certification not required,0,7.750862,9.143403,57.5,01/06/2011 12:00:00 AM,56.6,01/15/2011 12:00:00 AM,35.6,01/09/2011 12:00:00 AM,28.8,12/17/2011 12:00:00 AM,,,,,56.6,35.6,23.7,17.9,8.1,4.9,1.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",06/07/2014 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88101,1,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2013,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2011,Micrograms/cubic meter (LC),No Events,116,96,116,121,0,2,,,Certification not required,0,7.750862,9.143403,57.5,01/06/2011 12:00:00 AM,56.6,01/15/2011 12:00:00 AM,35.6,01/09/2011 12:00:00 AM,28.8,12/17/2011 12:00:00 AM,,,,,56.6,35.6,23.7,17.9,8.1,4.9,1.7,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",06/07/2014 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC - FDMS-Gravimetric,2011,Micrograms/cubic meter (LC),No Events,8509,97,354,365,0,250,,,Certification not required,0,8.398402,8.985858,80.4,01/07/2011 08:00:00 PM,78.7,01/07/2011 07:00:00 PM,77.6,01/07/2011 05:00:00 PM,76.7,01/06/2011 05:00:00 PM,,,,,53.4,37.5,24.8,16.8,9,5.8,2.6,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",04/12/2012 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,3,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2011,Micrograms/cubic meter (LC),No Events,354,97,354,365,0,0,,,Certification not required,0,8.35452,8.284081,68.4,01/07/2011 12:00:00 AM,62.4,01/08/2011 12:00:00 AM,53.9,01/15/2011 12:00:00 AM,53,01/06/2011 12:00:00 AM,,,,,53,33.1,22.9,15.8,8.6,6.1,3.3,Brigham City,Utah,Box Elder,Brigham City,"Brigham City, UT",04/12/2012 12:00:00 AM,"140 W.FISHBURN DRIVE, BRIGHAM CITY, UT
(41.492707, -112.018863)"
49,3,7001,44201,1,NAD27,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2011,Parts per million,No Events,7805,75,115,153,0,955,0,0,Certification not required,0,0.058426,0.007365,0.076,08/08/2011 03:00:00 PM,0.076,08/26/2011 01:00:00 PM,0.073,08/17/2011 12:00:00 PM,0.072,08/06/2011 02:00:00 PM,,,,,0.076,0.073,0.071,0.068,0.063,0.059,0.054,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,No Events,7811,75,114,153,0,0,0,0,Certification not required,0,0.054421,0.006482,0.07,08/26/2011 10:00:00 AM,0.067,08/08/2011 11:00:00 AM,0.067,08/25/2011 10:00:00 AM,0.066,07/29/2011 11:00:00 AM,,,,,0.067,0.067,0.066,0.064,0.058,0.056,0.051,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,44201,1,NAD27,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,No Events,7811,75,114,153,0,0,0,0,Certification not required,0,0.054421,0.006482,0.07,08/26/2011 10:00:00 AM,0.067,08/08/2011 11:00:00 AM,0.067,08/25/2011 10:00:00 AM,0.066,07/29/2011 11:00:00 AM,,,,,0.067,0.067,0.066,0.064,0.058,0.056,0.051,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",08/04/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61101,1,NAD27,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2011,Knots,No Events,4366,50,182,365,0,2186,,,Certification not required,26,5.363445,3.983523,33,12/30/2011 10:00:00 PM,26.9,05/15/2011 12:00:00 PM,26.1,05/15/2011 11:00:00 AM,25.2,05/15/2011 01:00:00 PM,,,,,18.2,15.6,13,11.3,7.8,4.3,1.7,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,61104,1,NAD27,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2011,Degrees Compass,No Events,7820,89,326,365,0,940,,,Certification not required,36,229.011739,100.909706,359,01/02/2011 04:00:00 PM,359,01/04/2011 09:00:00 AM,359,01/07/2011 03:00:00 AM,359,01/13/2011 12:00:00 PM,,,,,358,356,351,345,324,232,89,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62101,1,NAD27,Outdoor Temperature,1 HOUR,,Observed Values,INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1,2011,Degrees Fahrenheit,No Events,7820,89,326,365,0,940,,,Certification not required,0,45.596036,19.868982,96,08/26/2011 03:00:00 PM,95,08/24/2011 03:00:00 PM,95,08/24/2011 04:00:00 PM,95,08/25/2011 02:00:00 PM,,,,,89,87,82,76,60,42,22,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,62201,1,NAD27,Relative Humidity ,1 HOUR,,Observed Values,INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM,2011,Percent relative humidity,No Events,7820,89,326,365,0,940,,,Certification not required,0,56.125192,21.766455,99,02/19/2011 10:00:00 PM,99,02/20/2011 12:00:00 AM,99,02/20/2011 01:00:00 AM,99,02/20/2011 02:00:00 AM,,,,,97,95,91,86,73,56,26,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,63301,1,NAD27,Solar radiation,1 HOUR,,Observed Values,INSTRUMENTAL - PYRANOMETER,2011,Langleys/minute,No Events,7206,82,301,365,0,1554,,,Certification not required,3762,0.238154,0.353261,1.62,05/11/2011 11:00:00 AM,1.47,04/30/2011 12:00:00 PM,1.47,05/24/2011 12:00:00 PM,1.45,04/22/2011 12:00:00 PM,,,,,1.3,1.22,1.04,0.82,0.4,0.005,0.005,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,64101,1,NAD27,Barometric pressure,1 HOUR,,Observed Values,INSTRUMENTAL - BAROMETRIC SENSOR,2011,Millibars,No Events,7820,89,326,365,0,940,,,Certification not required,0,862.420243,6.314241,881.2,11/26/2011 09:00:00 AM,881.2,11/26/2011 10:00:00 AM,881.2,11/26/2011 11:00:00 AM,881.2,12/24/2011 10:00:00 AM,,,,,877.2,874.6,873.2,870.6,866.6,862.6,854.6,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,3,7001,65102,1,NAD27,Rain/melt precipitation,1 HOUR,,Observed Values,Heated Tipping Bucket - Instrument,2011,Inches (rainfall),No Events,3885,44,161,365,0,2667,,,Certification not required,0,0.023912,0.181628,4.3,05/08/2011 08:00:00 AM,3.5,05/18/2011 05:00:00 PM,2.9,04/18/2011 12:00:00 AM,2.9,05/18/2011 04:00:00 PM,,,,,0.8,0.2,0.1,0,0,0,0,WASHAKIE,Utah,Box Elder,,"Brigham City, UT",01/31/2012 12:00:00 AM,"8600 WEST 24000 NORTH PORTAGE, UTAH
(41.94595, -112.233179)"
49,5,4,42601,1,NAD83,Nitric oxide (NO),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2011,Parts per billion,No Events,8377,96,352,365,0,383,,,Certification not required,0,8.46186,14.289384,185,01/18/2011 08:00:00 AM,131,12/12/2011 08:00:00 AM,128,11/22/2011 08:00:00 PM,127,12/12/2011 07:00:00 AM,,,,,75,59,37,21,7,3,1,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",04/12/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42602,1,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2011,Parts per billion,No Events,8377,96,352,365,0,383,0,,Certification not required,0,25.832386,10.698818,71,03/01/2011 07:00:00 PM,59,03/02/2011 04:00:00 AM,53,02/27/2011 10:00:00 PM,53,02/28/2011 08:00:00 PM,,,,,53,48,45,38,33,26,13,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",05/16/2013 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42602,1,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2011,Parts per billion,No Events,8377,96,352,365,0,383,,,Certification not required,0,11.90653,10.113361,71,03/01/2011 07:00:00 PM,69,03/01/2011 08:00:00 PM,60,03/01/2011 09:00:00 PM,59,03/02/2011 04:00:00 AM,,,,,42,38,32,27,17,9,2,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",05/16/2013 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,42603,1,NAD83,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2011,Parts per billion,No Events,8377,96,352,365,0,383,,,Certification not required,0,19.438104,22.084852,225,01/18/2011 08:00:00 AM,162,01/13/2011 09:00:00 AM,162,12/12/2011 08:00:00 AM,157,01/13/2011 08:00:00 AM,,,,,107,89,66,48,24,11,3,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",05/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2011,Parts per million,No Events,8648,100,153,153,0,112,0,0,Certification not required,1027,0.056444,0.007735,0.076,08/26/2011 02:00:00 PM,0.072,06/27/2011 06:00:00 PM,0.071,08/06/2011 02:00:00 PM,0.071,08/08/2011 02:00:00 PM,,,,,0.072,0.071,0.069,0.067,0.062,0.057,0.052,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",08/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,No Events,8730,100,153,153,0,0,0,0,Certification not required,0,0.050732,0.006976,0.066,06/01/2011 10:00:00 AM,0.066,08/26/2011 10:00:00 AM,0.065,05/25/2011 11:00:00 AM,0.063,06/27/2011 12:00:00 PM,,,,,0.066,0.063,0.061,0.059,0.057,0.052,0.047,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",08/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,44201,1,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2011,Parts per million,No Events,8730,100,153,153,0,0,0,0,Certification not required,0,0.050732,0.006976,0.066,06/01/2011 10:00:00 AM,0.066,08/26/2011 10:00:00 AM,0.065,05/25/2011 11:00:00 AM,0.063,06/27/2011 12:00:00 PM,,,,,0.066,0.063,0.061,0.059,0.057,0.052,0.047,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",08/04/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,61101,1,NAD83,Wind Speed - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,2011,Knots,No Events,8730,100,364,365,0,30,,,Certification not required,568,2.86008,1.943476,15.7,05/14/2011 10:00:00 PM,15.4,02/16/2011 01:00:00 PM,15.3,05/14/2011 09:00:00 PM,14.8,02/08/2011 03:00:00 AM,,,,,10,8.5,6.8,5.3,3.5,2.4,0.9,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",04/12/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,61102,1,NAD83,Wind Direction - Scalar,1 HOUR,,Observed Values,INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE,2011,Degrees Compass,No Events,8370,96,348,365,0,390,,,Certification not required,0,189.145042,102.634283,360,02/05/2011 03:00:00 PM,360,03/31/2011 09:00:00 AM,360,05/03/2011 02:00:00 PM,360,05/10/2011 01:00:00 AM,,,,,358,355,349,338,277,187,38,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",04/12/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,68101,1,NAD83,Sample Flow Rate- CV,24 HOUR,,Observed Values,Multiple Methods Used,2011,Percent,No Events,355,100,61,61,0,2,,,Certification not required,277,0.108028,0.127554,0.6,08/24/2011 12:00:00 AM,0.6,08/25/2011 12:00:00 AM,0.6,08/30/2011 12:00:00 AM,0.5,06/28/2011 12:00:00 AM,,,,,0.5,0.5,0.4,0.3,0.05,0.05,0.05,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",01/20/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,68101,2,NAD83,Sample Flow Rate- CV,24 HOUR,,Observed Values,Multiple Methods Used,2011,Percent,No Events,19,31,19,61,0,2,,,Certification not required,17,0.060526,0.035664,0.2,12/17/2011 12:00:00 AM,0.1,12/29/2011 12:00:00 AM,0.05,04/09/2011 12:00:00 AM,0.05,04/21/2011 12:00:00 AM,,,,,0.2,0.2,0.2,0.1,0.05,0.05,0.05,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",01/20/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
49,5,4,68102,1,NAD83,Sample Volume,24 HOUR,,Observed Values,Multiple Methods Used,2011,Cubic meter,No Events,355,100,61,61,0,2,,,Certification not required,0,23.994085,0.037491,24,01/01/2011 12:00:00 AM,24,01/02/2011 12:00:00 AM,24,01/03/2011 12:00:00 AM,24,01/04/2011 12:00:00 AM,,,,,24,24,24,24,24,24,24,LOGAN #4,Utah,Cache,Logan,"Logan, UT-ID",01/20/2012 12:00:00 AM,"125 W. CENTER STREET, LOGAN, UT
(41.731111, -111.8375)"
